fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260724-00137,Mandya,Mandya Demo Zone 4,Assault,7,12.499201,76.903387,2026-05-20T13:31:43,Synthetic demo record: assault reported in Mandya.,Demo Associate 169|Demo Associate 174
DEMO-20260724-00138,Bidar,Bidar Demo Zone 3,Robbery,8,17.946008,77.493122,2026-05-29T00:45:43,Synthetic demo record: robbery reported in Bidar.,Demo Associate 113|Demo Associate 107
DEMO-20260724-00139,Vijayanagara,Vijayanagara Demo Zone 4,Theft,4,15.35173,76.471009,2026-06-04T15:10:43,Synthetic demo record: theft reported in Vijayanagara.,Demo Associate 102
DEMO-20260724-00140,Chitradurga,Chitradurga Demo Zone 2,Vandalism,1,14.227315,76.398657,2026-05-02T18:23:43,Synthetic demo record: vandalism reported in Chitradurga.,Demo Associate 199
DEMO-20260724-00141,Davanagere,Davanagere Demo Zone 3,Dispute,2,14.471239,75.892866,2026-05-21T15:43:43,Synthetic demo record: dispute reported in Davanagere.,Demo Associate 221|Demo Associate 233
DEMO-20260724-00142,Koppal,Koppal Demo Zone 3,Assault,7,15.381495,76.176283,2026-07-09T18:45:43,Synthetic demo record: assault reported in Koppal.,Demo Associate 147
DEMO-20260724-00143,Gadag,Gadag Demo Zone 1,Theft,5,15.399631,75.617293,2026-07-05T13:22:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 040|Demo Associate 038|Demo Associate 022
DEMO-20260724-00144,Yadgir,Yadgir Demo Zone 4,Robbery,7,16.782843,77.186282,2026-06-21T13:02:43,Synthetic demo record: robbery reported in Yadgir.,Demo Associate 130
DEMO-20260724-00145,Kolar,Kolar Demo Zone 1,Burglary,5,13.129192,78.141241,2026-06-17T05:02:43,Synthetic demo record: burglary reported in Kolar.,Demo Associate 134|Demo Associate 124
DEMO-20260724-00146,Hassan,Hassan Demo Zone 3,Dispute,2,12.977801,76.077645,2026-05-11T18:08:43,Synthetic demo record: dispute reported in Hassan.,Demo Associate 059|Demo Associate 042
DEMO-20260724-00147,Kolar,Kolar Demo Zone 1,Assault,6,13.140698,78.125307,2026-06-02T16:27:43,Synthetic demo record: assault reported in Kolar.,Demo Associate 137|Demo Associate 129
DEMO-20260724-00148,Chikkaballapur,Chikkaballapur Demo Zone 3,Dispute,4,13.426221,77.763968,2026-06-08T15:29:43,Synthetic demo record: dispute reported in Chikkaballapur.,Demo Associate 143|Demo Associate 151
DEMO-20260724-00149,Gadag,Gadag Demo Zone 3,Assault,6,15.445993,75.619474,2026-05-14T17:48:43,Synthetic demo record: assault reported in Gadag.,Demo Associate 024
DEMO-20260724-00150,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Theft,4,13.259908,77.588451,2026-05-06T20:35:43,Synthetic demo record: theft reported in Bengaluru Rural.,Demo Associate 064|Demo Associate 069
DEMO-20260724-00151,Tumakuru,Tumakuru Demo Zone 1,Robbery,8,13.382195,77.070555,2026-06-15T22:58:43,Synthetic demo record: robbery reported in Tumakuru.,Demo Associate 031|Demo Associate 040
DEMO-20260724-00152,Bagalkote,Bagalkote Demo Zone 1,Theft,4,16.135244,75.685008,2026-07-09T12:52:43,Synthetic demo record: theft reported in Bagalkote.,Demo Associate 015
DEMO-20260724-00153,Chitradurga,Chitradurga Demo Zone 2,Theft,4,14.265554,76.406945,2026-06-18T15:21:43,Synthetic demo record: theft reported in Chitradurga.,Demo Associate 193|Demo Associate 199
DEMO-20260724-00154,Dharwad,Dharwad Demo Zone 4,Robbery,9,15.469512,75.040906,2026-05-27T21:42:43,Synthetic demo record: robbery reported in Dharwad.,Demo Associate 013|Demo Associate 015
DEMO-20260724-00155,Mandya,Mandya Demo Zone 2,Chain Snatching,8,12.549567,76.904721,2026-06-04T23:14:43,Synthetic demo record: chain snatching reported in Mandya.,Demo Associate 176
DEMO-20260724-00156,Chikkaballapur,Chikkaballapur Demo Zone 1,Theft,5,13.395656,77.734264,2026-04-28T15:35:43,Synthetic demo record: theft reported in Chikkaballapur.,Demo Associate 158|Demo Associate 148
DEMO-20260724-00157,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Assault,6,13.001104,77.596754,2026-06-13T06:50:43,Synthetic demo record: assault reported in Bengaluru Urban.,Demo Associate 094
DEMO-20260724-00158,Belagavi,Belagavi Demo Zone 1,Vandalism,2,15.840979,74.481596,2026-05-09T14:45:43,Synthetic demo record: vandalism reported in Belagavi.,Demo Associate 058
DEMO-20260724-00159,Chikkaballapur,Chikkaballapur Demo Zone 1,Theft,3,13.475867,77.696421,2026-06-24T03:13:43,Synthetic demo record: theft reported in Chikkaballapur.,Demo Associate 142|Demo Associate 152|Demo Associate 151
DEMO-20260724-00160,Chamarajanagar,Chamarajanagar Demo Zone 2,Theft,3,11.920074,76.96755,2026-05-16T11:10:43,Synthetic demo record: theft reported in Chamarajanagar.,Demo Associate 133|Demo Associate 127
DEMO-20260724-00161,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Theft,3,13.016278,77.58556,2026-06-08T12:04:43,Synthetic demo record: theft reported in Bengaluru Urban.,Demo Associate 100|Demo Associate 081
DEMO-20260724-00162,Ramanagara,Ramanagara Demo Zone 1,Vandalism,1,12.703744,77.316365,2026-07-12T20:12:43,Synthetic demo record: vandalism reported in Ramanagara.,Demo Associate 232|Demo Associate 226
DEMO-20260724-00163,Shivamogga,Shivamogga Demo Zone 4,Dispute,4,13.963813,75.585844,2026-05-26T17:17:43,Synthetic demo record: dispute reported in Shivamogga.,Demo Associate 001|Demo Associate 007
DEMO-20260724-00164,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Chain Snatching,6,12.999639,77.587789,2026-07-04T05:21:43,Synthetic demo record: chain snatching reported in Bengaluru Urban.,Demo Associate 086|Demo Associate 087|Demo Associate 100
DEMO-20260724-00165,Dakshina Kannada,Dakshina Kannada Demo Zone 3,Assault,6,12.892549,74.821931,2026-05-29T08:39:43,Synthetic demo record: assault reported in Dakshina Kannada.,Demo Associate 220|Demo Associate 201
DEMO-20260724-00166,Chitradurga,Chitradurga Demo Zone 2,Theft,3,14.229858,76.417929,2026-05-07T04:03:43,Synthetic demo record: theft reported in Chitradurga.,Demo Associate 196
DEMO-20260724-00167,Davanagere,Davanagere Demo Zone 2,Theft,3,14.501524,75.960066,2026-06-25T01:21:43,Synthetic demo record: theft reported in Davanagere.,Demo Associate 228
DEMO-20260724-00168,Bidar,Bidar Demo Zone 1,Fraud,4,17.926948,77.535156,2026-05-24T01:24:43,Synthetic demo record: fraud reported in Bidar.,Demo Associate 115
DEMO-20260724-00169,Udupi,Udupi Demo Zone 3,Theft,5,13.298206,74.715295,2026-06-03T04:53:43,Synthetic demo record: theft reported in Udupi.,Demo Associate 047|Demo Associate 060
DEMO-20260724-00170,Shivamogga,Shivamogga Demo Zone 2,Chain Snatching,7,13.940647,75.585017,2026-06-15T00:11:43,Synthetic demo record: chain snatching reported in Shivamogga.,Demo Associate 011
DEMO-20260724-00171,Uttara Kannada,Uttara Kannada Demo Zone 4,Dispute,3,14.843878,74.088689,2026-05-31T04:47:43,Synthetic demo record: dispute reported in Uttara Kannada.,Demo Associate 064
DEMO-20260724-00172,Chikkaballapur,Chikkaballapur Demo Zone 2,Assault,7,13.400879,77.748,2026-04-25T01:43:43,Synthetic demo record: assault reported in Chikkaballapur.,Demo Associate 155
DEMO-20260724-00173,Kolar,Kolar Demo Zone 3,Theft,4,13.109918,78.148196,2026-05-22T16:39:43,Synthetic demo record: theft reported in Kolar.,Demo Associate 127
DEMO-20260724-00174,Gadag,Gadag Demo Zone 1,Theft,4,15.424005,75.627997,2026-06-13T23:08:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 038|Demo Associate 031|Demo Associate 027
DEMO-20260724-00175,Ramanagara,Ramanagara Demo Zone 4,Vandalism,1,12.691855,77.273904,2026-06-03T22:58:43,Synthetic demo record: vandalism reported in Ramanagara.,Demo Associate 238|Demo Associate 236
DEMO-20260724-00176,Bagalkote,Bagalkote Demo Zone 4,Assault,7,16.184212,75.638306,2026-07-19T16:20:43,Synthetic demo record: assault reported in Bagalkote.,Demo Associate 005|Demo Associate 014|Demo Associate 020
DEMO-20260724-00177,Yadgir,Yadgir Demo Zone 1,Assault,8,16.792588,77.133607,2026-07-11T13:55:43,Synthetic demo record: assault reported in Yadgir.,Demo Associate 122|Demo Associate 123
DEMO-20260724-00178,Udupi,Udupi Demo Zone 3,Dispute,4,13.325606,74.786996,2026-07-21T08:42:43,Synthetic demo record: dispute reported in Udupi.,Demo Associate 052|Demo Associate 059
DEMO-20260724-00179,Vijayapura,Vijayapura Demo Zone 3,Theft,5,16.797898,75.719336,2026-05-09T22:50:43,Synthetic demo record: theft reported in Vijayapura.,Demo Associate 087|Demo Associate 091
DEMO-20260724-00180,Hassan,Hassan Demo Zone 2,Chain Snatching,7,13.034451,76.124103,2026-06-19T15:26:43,Synthetic demo record: chain snatching reported in Hassan.,Demo Associate 054
DEMO-20260724-00181,Kolar,Kolar Demo Zone 1,Fraud,5,13.169818,78.115901,2026-07-15T10:39:43,Synthetic demo record: fraud reported in Kolar.,Demo Associate 134
DEMO-20260724-00182,Uttara Kannada,Uttara Kannada Demo Zone 2,Dispute,2,14.790363,74.123685,2026-07-17T00:15:43,Synthetic demo record: dispute reported in Uttara Kannada.,Demo Associate 065|Demo Associate 066|Demo Associate 074
DEMO-20260724-00183,Bidar,Bidar Demo Zone 2,Dispute,3,17.907125,77.563544,2026-06-10T08:20:43,Synthetic demo record: dispute reported in Bidar.,Demo Associate 101
DEMO-20260724-00184,Shivamogga,Shivamogga Demo Zone 1,Dispute,2,13.945088,75.603603,2026-07-04T11:54:43,Synthetic demo record: dispute reported in Shivamogga.,Demo Associate 016|Demo Associate 009
DEMO-20260724-00185,Kolar,Kolar Demo Zone 3,Burglary,6,13.170605,78.151664,2026-07-22T14:40:43,Synthetic demo record: burglary reported in Kolar.,Demo Associate 132|Demo Associate 136|Demo Associate 123
DEMO-20260724-00186,Vijayanagara,Vijayanagara Demo Zone 3,Dispute,4,15.298403,76.491897,2026-04-27T19:06:43,Synthetic demo record: dispute reported in Vijayanagara.,Demo Associate 107|Demo Associate 108|Demo Associate 102
DEMO-20260724-00187,Gadag,Gadag Demo Zone 2,Theft,3,15.469373,75.620163,2026-06-24T01:16:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 034
DEMO-20260724-00188,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Theft,5,12.955213,74.828507,2026-06-06T12:18:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 201|Demo Associate 215|Demo Associate 213
DEMO-20260724-00189,Bagalkote,Bagalkote Demo Zone 1,Theft,4,16.170754,75.651006,2026-05-27T06:32:43,Synthetic demo record: theft reported in Bagalkote.,Demo Associate 012|Demo Associate 016|Demo Associate 018
DEMO-20260724-00190,Yadgir,Yadgir Demo Zone 2,Theft,3,16.79594,77.153671,2026-07-04T15:41:43,Synthetic demo record: theft reported in Yadgir.,Demo Associate 125|Demo Associate 133
DEMO-20260724-00191,Haveri,Haveri Demo Zone 3,Theft,4,14.818098,75.420637,2026-06-20T20:48:43,Synthetic demo record: theft reported in Haveri.,Demo Associate 068
DEMO-20260724-00192,Davanagere,Davanagere Demo Zone 2,Burglary,7,14.493475,75.899508,2026-06-03T08:35:43,Synthetic demo record: burglary reported in Davanagere.,Demo Associate 231|Demo Associate 238|Demo Associate 223
DEMO-20260724-00193,Bagalkote,Bagalkote Demo Zone 2,Theft,3,16.154664,75.689621,2026-05-31T05:53:43,Synthetic demo record: theft reported in Bagalkote.,Demo Associate 015|Demo Associate 001
DEMO-20260724-00194,Chikkamagaluru,Chikkamagaluru Demo Zone 2,Theft,5,13.27774,75.783658,2026-04-27T04:19:43,Synthetic demo record: theft reported in Chikkamagaluru.,Demo Associate 174
DEMO-20260724-00195,Haveri,Haveri Demo Zone 2,Dispute,4,14.835649,75.411255,2026-07-20T04:25:43,Synthetic demo record: dispute reported in Haveri.,Demo Associate 061|Demo Associate 072
DEMO-20260724-00196,Bidar,Bidar Demo Zone 1,Assault,7,17.870822,77.536652,2026-05-02T00:00:43,Synthetic demo record: assault reported in Bidar.,Demo Associate 111|Demo Associate 108
DEMO-20260724-00197,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Fraud,4,12.978773,77.589103,2026-06-14T21:25:43,Synthetic demo record: fraud reported in Bengaluru Urban.,Demo Associate 094
DEMO-20260724-00198,Kodagu,Kodagu Demo Zone 3,Dispute,4,12.384219,75.728105,2026-06-23T09:53:43,Synthetic demo record: dispute reported in Kodagu.,Demo Associate 109|Demo Associate 106|Demo Associate 118
DEMO-20260724-00199,Chikkaballapur,Chikkaballapur Demo Zone 4,Theft,4,13.432214,77.729202,2026-07-13T00:33:43,Synthetic demo record: theft reported in Chikkaballapur.,Demo Associate 142|Demo Associate 151
DEMO-20260724-00200,Dakshina Kannada,Dakshina Kannada Demo Zone 3,Theft,4,12.92726,74.841615,2026-05-11T07:25:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 204
DEMO-20260724-00201,Dakshina Kannada,Dakshina Kannada Demo Zone 2,Theft,3,12.916403,74.879037,2026-05-01T04:16:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 205|Demo Associate 210
DEMO-20260724-00202,Gadag,Gadag Demo Zone 4,Theft,4,15.395851,75.638327,2026-06-26T21:24:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 039|Demo Associate 028|Demo Associate 031
DEMO-20260724-00203,Kodagu,Kodagu Demo Zone 4,Fraud,5,12.421223,75.732794,2026-06-22T23:35:43,Synthetic demo record: fraud reported in Kodagu.,Demo Associate 103|Demo Associate 110
DEMO-20260724-00204,Dharwad,Dharwad Demo Zone 4,Fraud,6,15.453651,75.030621,2026-06-27T19:31:43,Synthetic demo record: fraud reported in Dharwad.,Demo Associate 005|Demo Associate 001
DEMO-20260724-00205,Uttara Kannada,Uttara Kannada Demo Zone 1,Dispute,4,14.777255,74.121689,2026-06-03T15:34:43,Synthetic demo record: dispute reported in Uttara Kannada.,Demo Associate 070|Demo Associate 068
DEMO-20260724-00206,Davanagere,Davanagere Demo Zone 4,Vandalism,2,14.457237,75.954111,2026-05-27T07:07:43,Synthetic demo record: vandalism reported in Davanagere.,Demo Associate 234
DEMO-20260724-00207,Hassan,Hassan Demo Zone 1,Theft,3,12.97742,76.058414,2026-06-11T01:11:43,Synthetic demo record: theft reported in Hassan.,Demo Associate 060
DEMO-20260724-00208,Kolar,Kolar Demo Zone 1,Fraud,5,13.118937,78.113154,2026-05-12T07:33:43,Synthetic demo record: fraud reported in Kolar.,Demo Associate 134
DEMO-20260724-00209,Mysuru,Mysuru Demo Zone 1,Theft,3,12.317943,76.620722,2026-07-08T19:13:43,Synthetic demo record: theft reported in Mysuru.,Demo Associate 193|Demo Associate 194
DEMO-20260724-00210,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Fraud,5,13.008228,77.561523,2026-07-12T22:15:43,Synthetic demo record: fraud reported in Bengaluru Urban.,Demo Associate 099|Demo Associate 089
DEMO-20260724-00211,Haveri,Haveri Demo Zone 2,Vandalism,3,14.754371,75.434819,2026-07-05T00:21:43,Synthetic demo record: vandalism reported in Haveri.,Demo Associate 063
DEMO-20260724-00212,Haveri,Haveri Demo Zone 3,Assault,8,14.785697,75.375975,2026-07-07T04:51:43,Synthetic demo record: assault reported in Haveri.,Demo Associate 067|Demo Associate 065|Demo Associate 079
DEMO-20260724-00213,Ballari,Ballari Demo Zone 2,Fraud,6,15.114961,76.901668,2026-05-24T09:29:43,Synthetic demo record: fraud reported in Ballari.,Demo Associate 023
DEMO-20260724-00214,Belagavi,Belagavi Demo Zone 4,Dispute,3,15.823733,74.495138,2026-06-30T22:15:43,Synthetic demo record: dispute reported in Belagavi.,Demo Associate 045|Demo Associate 050|Demo Associate 055
DEMO-20260724-00215,Kalaburagi,Kalaburagi Demo Zone 1,Assault,8,17.301161,76.792785,2026-05-07T13:17:43,Synthetic demo record: assault reported in Kalaburagi.,Demo Associate 081|Demo Associate 100
DEMO-20260724-00216,Koppal,Koppal Demo Zone 3,Burglary,7,15.38889,76.162257,2026-04-28T08:22:43,Synthetic demo record: burglary reported in Koppal.,Demo Associate 152
DEMO-20260724-00217,Chikkaballapur,Chikkaballapur Demo Zone 2,Fraud,4,13.460779,77.69187,2026-07-05T15:34:43,Synthetic demo record: fraud reported in Chikkaballapur.,Demo Associate 149
DEMO-20260724-00218,Vijayanagara,Vijayanagara Demo Zone 3,Theft,5,15.320993,76.444382,2026-05-13T08:41:43,Synthetic demo record: theft reported in Vijayanagara.,Demo Associate 111
DEMO-20260724-00219,Belagavi,Belagavi Demo Zone 3,Dispute,3,15.847685,74.488472,2026-07-14T22:37:43,Synthetic demo record: dispute reported in Belagavi.,Demo Associate 054
DEMO-20260724-00220,Chitradurga,Chitradurga Demo Zone 4,Assault,7,14.263867,76.366942,2026-05-11T01:25:43,Synthetic demo record: assault reported in Chitradurga.,Demo Associate 185|Demo Associate 188
DEMO-20260724-00221,Tumakuru,Tumakuru Demo Zone 4,Vandalism,2,13.342113,77.141949,2026-05-12T01:18:43,Synthetic demo record: vandalism reported in Tumakuru.,Demo Associate 027|Demo Associate 037|Demo Associate 025
DEMO-20260724-00222,Kodagu,Kodagu Demo Zone 1,Dispute,2,12.407672,75.722654,2026-06-05T23:00:43,Synthetic demo record: dispute reported in Kodagu.,Demo Associate 109
DEMO-20260724-00223,Haveri,Haveri Demo Zone 3,Assault,7,14.818432,75.422273,2026-06-19T04:47:43,Synthetic demo record: assault reported in Haveri.,Demo Associate 062
DEMO-20260724-00224,Dharwad,Dharwad Demo Zone 1,Assault,6,15.429628,74.993607,2026-06-28T15:05:43,Synthetic demo record: assault reported in Dharwad.,Demo Associate 012|Demo Associate 013|Demo Associate 019
DEMO-20260724-00225,Raichur,Raichur Demo Zone 2,Burglary,6,16.222725,77.363801,2026-05-10T21:48:43,Synthetic demo record: burglary reported in Raichur.,Demo Associate 205
DEMO-20260724-00226,Ramanagara,Ramanagara Demo Zone 2,Dispute,3,12.694092,77.276026,2026-05-08T00:58:43,Synthetic demo record: dispute reported in Ramanagara.,Demo Associate 239|Demo Associate 238|Demo Associate 232
DEMO-20260724-00227,Udupi,Udupi Demo Zone 3,Robbery,9,13.384911,74.708029,2026-06-13T23:07:43,Synthetic demo record: robbery reported in Udupi.,Demo Associate 053
DEMO-20260724-00228,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Vandalism,2,12.957101,77.562652,2026-07-15T21:14:43,Synthetic demo record: vandalism reported in Bengaluru Urban.,Demo Associate 091|Demo Associate 090
DEMO-20260724-00229,Chikkaballapur,Chikkaballapur Demo Zone 4,Robbery,9,13.395574,77.742024,2026-06-30T14:33:43,Synthetic demo record: robbery reported in Chikkaballapur.,Demo Associate 156|Demo Associate 160
DEMO-20260724-00230,Udupi,Udupi Demo Zone 1,Chain Snatching,6,13.384882,74.7084,2026-05-30T01:24:43,Synthetic demo record: chain snatching reported in Udupi.,Demo Associate 044|Demo Associate 045|Demo Associate 051
DEMO-20260724-00231,Gadag,Gadag Demo Zone 2,Theft,4,15.46032,75.638025,2026-04-26T07:19:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 023|Demo Associate 028
DEMO-20260724-00232,Bagalkote,Bagalkote Demo Zone 2,Burglary,7,16.158969,75.684196,2026-06-07T10:36:43,Synthetic demo record: burglary reported in Bagalkote.,Demo Associate 010|Demo Associate 003|Demo Associate 007
DEMO-20260724-00233,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Dispute,2,13.276008,77.603472,2026-06-24T21:53:43,Synthetic demo record: dispute reported in Bengaluru Rural.,Demo Associate 076|Demo Associate 061|Demo Associate 072
DEMO-20260724-00234,Vijayapura,Vijayapura Demo Zone 2,Chain Snatching,7,16.844712,75.753405,2026-05-11T22:41:43,Synthetic demo record: chain snatching reported in Vijayapura.,Demo Associate 086|Demo Associate 081
DEMO-20260724-00235,Ramanagara,Ramanagara Demo Zone 3,Vandalism,2,12.75542,77.300466,2026-05-08T13:29:43,Synthetic demo record: vandalism reported in Ramanagara.,Demo Associate 221|Demo Associate 236
DEMO-20260724-00236,Chikkaballapur,Chikkaballapur Demo Zone 2,Theft,4,13.456731,77.69781,2026-07-19T10:49:43,Synthetic demo record: theft reported in Chikkaballapur.,Demo Associate 147|Demo Associate 159
